MONTH,STATE,SEX,AGEGRP,YEAR,PRIMARYCOND,NVISITS
1,Arkansas,2,00_04,2012,Strep pharyngitis,41
1,Arkansas,2,00_04,2013,Strep pharyngitis,47
1,Arkansas,2,00_04,2014,Strep pharyngitis,50
1,Arkansas,2,00_04,2015,Strep pharyngitis,40
1,Arkansas,2,00_04,2016,Strep pharyngitis,27
1,Arkansas,2,00_04,2017,Strep pharyngitis,20
1,Arkansas,2,00_04,2018,Strep pharyngitis,23
1,Arkansas,2,05_09,2010,Strep pharyngitis,69
1,Arkansas,2,05_09,2011,Strep pharyngitis,101
1,Arkansas,2,05_09,2012,Strep pharyngitis,77
1,Arkansas,2,05_09,2013,Strep pharyngitis,83
1,Arkansas,2,05_09,2014,Strep pharyngitis,78
1,Arkansas,2,05_09,2015,Strep pharyngitis,86
1,Arkansas,2,05_09,2016,Strep pharyngitis,55
1,Arkansas,2,05_09,2017,Strep pharyngitis,34
1,Arkansas,2,05_09,2018,Strep pharyngitis,35
1,Arkansas,2,10_19,2010,Strep pharyngitis,55
1,Arkansas,2,10_19,2011,Strep pharyngitis,71
1,Arkansas,2,10_19,2012,Strep pharyngitis,74
1,Arkansas,2,10_19,2013,Strep pharyngitis,66
1,Arkansas,2,10_19,2014,Strep pharyngitis,62
1,Arkansas,2,10_19,2015,Strep pharyngitis,56
1,Arkansas,2,10_19,2016,Strep pharyngitis,25
1,Arkansas,2,10_19,2017,Strep pharyngitis,25
1,Arkansas,2,10_19,2018,Strep pharyngitis,44
1,Arkansas,2,20_29,2010,Strep pharyngitis,14
1,Arkansas,2,20_29,2011,Strep pharyngitis,32
1,Arkansas,2,20_29,2012,Strep pharyngitis,25
1,Arkansas,2,20_29,2013,Strep pharyngitis,22
1,Arkansas,2,20_29,2014,Strep pharyngitis,35
1,Arkansas,2,20_29,2015,Strep pharyngitis,30
1,Arkansas,2,20_29,2016,Strep pharyngitis,22
1,Arkansas,2,20_29,2017,Strep pharyngitis,14
1,Arkansas,2,20_29,2018,Strep pharyngitis,15
1,Arkansas,2,30_39,2010,Strep pharyngitis,26
1,Arkansas,2,30_39,2011,Strep pharyngitis,33
1,Arkansas,2,30_39,2012,Strep pharyngitis,16
1,Arkansas,2,30_39,2013,Strep pharyngitis,21
1,Arkansas,2,30_39,2014,Strep pharyngitis,40
1,Arkansas,2,30_39,2015,Strep pharyngitis,23
1,Arkansas,2,30_39,2016,Strep pharyngitis,22
1,Arkansas,2,30_39,2017,Strep pharyngitis,6
1,Arkansas,2,30_39,2018,Strep pharyngitis,19
1,Arkansas,2,40_49,2010,Strep pharyngitis,24
1,Arkansas,2,40_49,2011,Strep pharyngitis,28
1,Arkansas,2,40_49,2012,Strep pharyngitis,13
1,Arkansas,2,40_49,2013,Strep pharyngitis,17
1,Arkansas,2,40_49,2014,Strep pharyngitis,12
1,Arkansas,2,40_49,2015,Strep pharyngitis,22
1,Arkansas,2,40_49,2016,Strep pharyngitis,9
1,Arkansas,2,40_49,2017,Strep pharyngitis,14
1,Arkansas,2,40_49,2018,Strep pharyngitis,8
1,Arkansas,2,50_59,2010,Strep pharyngitis,4
1,Arkansas,2,50_59,2011,Strep pharyngitis,9
1,Arkansas,2,50_59,2012,Strep pharyngitis,4
1,Arkansas,2,50_59,2013,Strep pharyngitis,16
1,Arkansas,2,50_59,2014,Strep pharyngitis,19
1,Arkansas,2,50_59,2015,Strep pharyngitis,3
1,Arkansas,2,50_59,2016,Strep pharyngitis,10
1,Arkansas,2,50_59,2017,Strep pharyngitis,3
1,Arkansas,2,50_59,2018,Strep pharyngitis,6
1,Arkansas,2,60_69,2010,Strep pharyngitis,4
1,Arkansas,2,60_69,2011,Strep pharyngitis,4
1,Arkansas,2,60_69,2012,NA,0
1,Arkansas,2,60_69,2013,Strep pharyngitis,4
1,Arkansas,2,60_69,2014,Strep pharyngitis,5
1,Arkansas,2,60_69,2015,Strep pharyngitis,2
1,Arkansas,2,60_69,2016,Strep pharyngitis,2
1,Arkansas,2,60_69,2017,Strep pharyngitis,2
1,Arkansas,2,60_69,2018,NA,0
1,California,1,00_04,2010,Strep pharyngitis,215
1,California,1,00_04,2011,Strep pharyngitis,313
1,California,1,00_04,2012,Strep pharyngitis,294
1,California,1,00_04,2013,Strep pharyngitis,258
1,California,1,00_04,2014,Strep pharyngitis,270
1,California,1,00_04,2015,Strep pharyngitis,65
1,California,1,00_04,2016,Strep pharyngitis,100
1,California,1,00_04,2017,Strep pharyngitis,76
1,California,1,00_04,2018,Strep pharyngitis,96
1,California,1,05_09,2010,Strep pharyngitis,388
1,California,1,05_09,2011,Strep pharyngitis,736
1,California,1,05_09,2012,Strep pharyngitis,545
1,California,1,05_09,2013,Strep pharyngitis,538
1,California,1,05_09,2014,Strep pharyngitis,541
1,California,1,05_09,2015,Strep pharyngitis,146
1,California,1,05_09,2016,Strep pharyngitis,201
1,California,1,05_09,2017,Strep pharyngitis,168
1,California,1,05_09,2018,Strep pharyngitis,216
1,California,1,10_19,2010,Strep pharyngitis,375
1,California,1,10_19,2011,Strep pharyngitis,741
1,California,1,10_19,2012,Strep pharyngitis,497
1,California,1,10_19,2013,Strep pharyngitis,544
1,California,1,10_19,2014,Strep pharyngitis,431
1,California,1,10_19,2015,Strep pharyngitis,154
1,California,1,10_19,2016,Strep pharyngitis,198
1,California,1,10_19,2017,Strep pharyngitis,165
1,California,1,10_19,2018,Strep pharyngitis,224
1,California,1,20_29,2010,Strep pharyngitis,94
1,California,1,20_29,2011,Strep pharyngitis,204
1,California,1,20_29,2012,Strep pharyngitis,194
1,California,1,20_29,2013,Strep pharyngitis,189
1,California,1,20_29,2014,Strep pharyngitis,164
1,California,1,20_29,2015,Strep pharyngitis,80
1,California,1,20_29,2016,Strep pharyngitis,56
1,California,1,20_29,2017,Strep pharyngitis,80
1,California,1,20_29,2018,Strep pharyngitis,84
1,California,1,30_39,2010,Strep pharyngitis,103
1,California,1,30_39,2011,Strep pharyngitis,165
1,California,1,30_39,2012,Strep pharyngitis,171
1,California,1,30_39,2013,Strep pharyngitis,164
1,California,1,30_39,2014,Strep pharyngitis,177
1,California,1,30_39,2015,Strep pharyngitis,53
1,California,1,30_39,2016,Strep pharyngitis,57
1,California,1,30_39,2017,Strep pharyngitis,72
1,California,1,30_39,2018,Strep pharyngitis,65
1,California,1,40_49,2010,Strep pharyngitis,93
1,California,1,40_49,2011,Strep pharyngitis,137
1,California,1,40_49,2012,Strep pharyngitis,124
1,California,1,40_49,2013,Strep pharyngitis,148
1,California,1,40_49,2014,Strep pharyngitis,129
1,California,1,40_49,2015,Strep pharyngitis,41
1,California,1,40_49,2016,Strep pharyngitis,51
1,California,1,40_49,2017,Strep pharyngitis,61
1,California,1,40_49,2018,Strep pharyngitis,70
1,California,1,50_59,2010,Strep pharyngitis,37
1,California,1,50_59,2011,Strep pharyngitis,62
1,California,1,50_59,2012,Strep pharyngitis,74
1,California,1,50_59,2013,Strep pharyngitis,73
1,California,1,50_59,2014,Strep pharyngitis,77
1,California,1,50_59,2015,Strep pharyngitis,21
1,California,1,50_59,2016,Strep pharyngitis,13
1,California,1,50_59,2017,Strep pharyngitis,32
1,California,1,50_59,2018,Strep pharyngitis,39
1,California,1,60_69,2010,Strep pharyngitis,9
1,California,1,60_69,2011,Strep pharyngitis,14
1,California,1,60_69,2012,Strep pharyngitis,26
1,California,1,60_69,2013,Strep pharyngitis,27
1,California,1,60_69,2014,Strep pharyngitis,14
1,California,1,60_69,2015,Strep pharyngitis,11
1,California,1,60_69,2016,Strep pharyngitis,6
1,California,1,60_69,2017,Strep pharyngitis,2
1,California,1,60_69,2018,Strep pharyngitis,10
1,California,2,00_04,2010,Strep pharyngitis,162
1,California,2,00_04,2011,Strep pharyngitis,298
1,California,2,00_04,2012,Strep pharyngitis,259
1,California,2,00_04,2013,Strep pharyngitis,242
1,California,2,00_04,2014,Strep pharyngitis,165
1,California,2,00_04,2015,Strep pharyngitis,58
1,California,2,00_04,2016,Strep pharyngitis,73
1,California,2,00_04,2017,Strep pharyngitis,70
1,California,2,00_04,2018,Strep pharyngitis,100
1,California,2,05_09,2010,Strep pharyngitis,363
1,California,2,05_09,2011,Strep pharyngitis,741
1,California,2,05_09,2012,Strep pharyngitis,534
1,California,2,05_09,2013,Strep pharyngitis,548
1,California,2,05_09,2014,Strep pharyngitis,526
1,California,2,05_09,2015,Strep pharyngitis,166
1,California,2,05_09,2016,Strep pharyngitis,228
1,California,2,05_09,2017,Strep pharyngitis,167
1,California,2,05_09,2018,Strep pharyngitis,210
1,California,2,10_19,2010,Strep pharyngitis,464
1,California,2,10_19,2011,Strep pharyngitis,839
1,California,2,10_19,2012,Strep pharyngitis,655
1,California,2,10_19,2013,Strep pharyngitis,670
1,California,2,10_19,2014,Strep pharyngitis,572
1,California,2,10_19,2015,Strep pharyngitis,209
1,California,2,10_19,2016,Strep pharyngitis,198
1,California,2,10_19,2017,Strep pharyngitis,207
1,California,2,10_19,2018,Strep pharyngitis,254
1,California,2,20_29,2010,Strep pharyngitis,192
1,California,2,20_29,2011,Strep pharyngitis,316
1,California,2,20_29,2012,Strep pharyngitis,366
1,California,2,20_29,2013,Strep pharyngitis,359
1,California,2,20_29,2014,Strep pharyngitis,309
1,California,2,20_29,2015,Strep pharyngitis,106
1,California,2,20_29,2016,Strep pharyngitis,121
1,California,2,20_29,2017,Strep pharyngitis,124
1,California,2,20_29,2018,Strep pharyngitis,147
1,California,2,30_39,2010,Strep pharyngitis,214
1,California,2,30_39,2011,Strep pharyngitis,332
1,California,2,30_39,2012,Strep pharyngitis,311
1,California,2,30_39,2013,Strep pharyngitis,361
1,California,2,30_39,2014,Strep pharyngitis,307
1,California,2,30_39,2015,Strep pharyngitis,101
1,California,2,30_39,2016,Strep pharyngitis,139
1,California,2,30_39,2017,Strep pharyngitis,129
1,California,2,30_39,2018,Strep pharyngitis,163
1,California,2,40_49,2010,Strep pharyngitis,131
1,California,2,40_49,2011,Strep pharyngitis,231
1,California,2,40_49,2012,Strep pharyngitis,195
1,California,2,40_49,2013,Strep pharyngitis,222
1,California,2,40_49,2014,Strep pharyngitis,189
1,California,2,40_49,2015,Strep pharyngitis,85
1,California,2,40_49,2016,Strep pharyngitis,81
1,California,2,40_49,2017,Strep pharyngitis,82
1,California,2,40_49,2018,Strep pharyngitis,122
1,California,2,50_59,2010,Strep pharyngitis,71
1,California,2,50_59,2011,Strep pharyngitis,122
1,California,2,50_59,2012,Strep pharyngitis,113
1,California,2,50_59,2013,Strep pharyngitis,153
1,California,2,50_59,2014,Strep pharyngitis,86
1,California,2,50_59,2015,Strep pharyngitis,27
1,California,2,50_59,2016,Strep pharyngitis,43
1,California,2,50_59,2017,Strep pharyngitis,44
1,California,2,50_59,2018,Strep pharyngitis,56
1,California,2,60_69,2010,Strep pharyngitis,23
1,California,2,60_69,2011,Strep pharyngitis,26
1,California,2,60_69,2012,Strep pharyngitis,34
1,California,2,60_69,2013,Strep pharyngitis,42
1,California,2,60_69,2014,Strep pharyngitis,24
1,California,2,60_69,2015,Strep pharyngitis,4
1,California,2,60_69,2016,Strep pharyngitis,9
1,California,2,60_69,2017,Strep pharyngitis,14
1,California,2,60_69,2018,Strep pharyngitis,15
1,Colorado,1,00_04,2010,Strep pharyngitis,90
1,Colorado,1,00_04,2011,Strep pharyngitis,150
1,Colorado,1,00_04,2012,Strep pharyngitis,92
1,Colorado,1,00_04,2013,Strep pharyngitis,80
1,Colorado,1,00_04,2014,Strep pharyngitis,72
1,Colorado,1,00_04,2015,Strep pharyngitis,75
1,Colorado,1,00_04,2016,Strep pharyngitis,76
1,Colorado,1,00_04,2017,Strep pharyngitis,54
1,Colorado,1,00_04,2018,Strep pharyngitis,56
1,Colorado,1,05_09,2010,Strep pharyngitis,228
1,Colorado,1,05_09,2011,Strep pharyngitis,335
1,Colorado,1,05_09,2012,Strep pharyngitis,200
1,Colorado,1,05_09,2013,Strep pharyngitis,163
1,Colorado,1,05_09,2014,Strep pharyngitis,175
1,Colorado,1,05_09,2015,Strep pharyngitis,116
1,Colorado,1,05_09,2016,Strep pharyngitis,125
1,Colorado,1,05_09,2017,Strep pharyngitis,112
1,Colorado,1,05_09,2018,Strep pharyngitis,106
1,Colorado,1,10_19,2010,Strep pharyngitis,133
1,Colorado,1,10_19,2011,Strep pharyngitis,206
1,Colorado,1,10_19,2012,Strep pharyngitis,148
1,Colorado,1,10_19,2013,Strep pharyngitis,113
1,Colorado,1,10_19,2014,Strep pharyngitis,107
1,Colorado,1,10_19,2015,Strep pharyngitis,78
1,Colorado,1,10_19,2016,Strep pharyngitis,107
1,Colorado,1,10_19,2017,Strep pharyngitis,77
1,Colorado,1,10_19,2018,Strep pharyngitis,72
1,Colorado,1,20_29,2010,Strep pharyngitis,24
1,Colorado,1,20_29,2011,Strep pharyngitis,35
1,Colorado,1,20_29,2012,Strep pharyngitis,30
1,Colorado,1,20_29,2013,Strep pharyngitis,30
1,Colorado,1,20_29,2014,Strep pharyngitis,33
1,Colorado,1,20_29,2015,Strep pharyngitis,24
1,Colorado,1,20_29,2016,Strep pharyngitis,16
1,Colorado,1,20_29,2017,Strep pharyngitis,27
1,Colorado,1,20_29,2018,Strep pharyngitis,22
1,Colorado,1,30_39,2010,Strep pharyngitis,56
1,Colorado,1,30_39,2011,Strep pharyngitis,69
1,Colorado,1,30_39,2012,Strep pharyngitis,44
1,Colorado,1,30_39,2013,Strep pharyngitis,43
1,Colorado,1,30_39,2014,Strep pharyngitis,41
1,Colorado,1,30_39,2015,Strep pharyngitis,30
1,Colorado,1,30_39,2016,Strep pharyngitis,35
1,Colorado,1,30_39,2017,Strep pharyngitis,30
1,Colorado,1,30_39,2018,Strep pharyngitis,40
1,Colorado,1,40_49,2010,Strep pharyngitis,22
1,Colorado,1,40_49,2011,Strep pharyngitis,41
1,Colorado,1,40_49,2012,Strep pharyngitis,32
1,Colorado,1,40_49,2013,Strep pharyngitis,24
1,Colorado,1,40_49,2014,Strep pharyngitis,22
1,Colorado,1,40_49,2015,Strep pharyngitis,22
1,Colorado,1,40_49,2016,Strep pharyngitis,28
1,Colorado,1,40_49,2017,Strep pharyngitis,11
1,Colorado,1,40_49,2018,Strep pharyngitis,18
1,Colorado,1,50_59,2010,Strep pharyngitis,10
1,Colorado,1,50_59,2011,Strep pharyngitis,18
1,Colorado,1,50_59,2012,Strep pharyngitis,9
1,Colorado,1,50_59,2013,Strep pharyngitis,11
1,Colorado,1,50_59,2014,Strep pharyngitis,10
1,Colorado,1,50_59,2015,Strep pharyngitis,18
1,Colorado,1,50_59,2016,Strep pharyngitis,3
1,Colorado,1,50_59,2017,Strep pharyngitis,9
1,Colorado,1,50_59,2018,Strep pharyngitis,9
1,Colorado,1,60_69,2010,Strep pharyngitis,1
1,Colorado,1,60_69,2011,Strep pharyngitis,2
1,Colorado,1,60_69,2012,Strep pharyngitis,6
1,Colorado,1,60_69,2013,Strep pharyngitis,1
1,Colorado,1,60_69,2014,Strep pharyngitis,2
1,Colorado,1,60_69,2015,Strep pharyngitis,2
1,Colorado,1,60_69,2016,Strep pharyngitis,4
1,Colorado,1,60_69,2017,Strep pharyngitis,2
1,Colorado,1,60_69,2018,Strep pharyngitis,3
1,Colorado,2,00_04,2010,Strep pharyngitis,85
1,Colorado,2,00_04,2011,Strep pharyngitis,140
1,Colorado,2,00_04,2012,Strep pharyngitis,85
1,Colorado,2,00_04,2013,Strep pharyngitis,86
1,Colorado,2,00_04,2014,Strep pharyngitis,64
1,Colorado,2,00_04,2015,Strep pharyngitis,50
1,Colorado,2,00_04,2016,Strep pharyngitis,58
1,Colorado,2,00_04,2017,Strep pharyngitis,46
1,Colorado,2,00_04,2018,Strep pharyngitis,46
1,Colorado,2,05_09,2010,Strep pharyngitis,211
1,Colorado,2,05_09,2011,Strep pharyngitis,353
1,Colorado,2,05_09,2012,Strep pharyngitis,177
1,Colorado,2,05_09,2013,Strep pharyngitis,176
1,Colorado,2,05_09,2014,Strep pharyngitis,144
1,Colorado,2,05_09,2015,Strep pharyngitis,127
1,Colorado,2,05_09,2016,Strep pharyngitis,174
1,Colorado,2,05_09,2017,Strep pharyngitis,118
1,Colorado,2,05_09,2018,Strep pharyngitis,119
1,Colorado,2,10_19,2010,Strep pharyngitis,129
1,Colorado,2,10_19,2011,Strep pharyngitis,241
1,Colorado,2,10_19,2012,Strep pharyngitis,155
1,Colorado,2,10_19,2013,Strep pharyngitis,118
1,Colorado,2,10_19,2014,Strep pharyngitis,94
1,Colorado,2,10_19,2015,Strep pharyngitis,102
1,Colorado,2,10_19,2016,Strep pharyngitis,113
1,Colorado,2,10_19,2017,Strep pharyngitis,79
1,Colorado,2,10_19,2018,Strep pharyngitis,91
1,Colorado,2,20_29,2010,Strep pharyngitis,54
1,Colorado,2,20_29,2011,Strep pharyngitis,61
1,Colorado,2,20_29,2012,Strep pharyngitis,66
1,Colorado,2,20_29,2013,Strep pharyngitis,55
1,Colorado,2,20_29,2014,Strep pharyngitis,59
1,Colorado,2,20_29,2015,Strep pharyngitis,46
1,Colorado,2,20_29,2016,Strep pharyngitis,53
1,Colorado,2,20_29,2017,Strep pharyngitis,48
1,Colorado,2,20_29,2018,Strep pharyngitis,55
1,Colorado,2,30_39,2010,Strep pharyngitis,66
1,Colorado,2,30_39,2011,Strep pharyngitis,114
1,Colorado,2,30_39,2012,Strep pharyngitis,80
1,Colorado,2,30_39,2013,Strep pharyngitis,91
1,Colorado,2,30_39,2014,Strep pharyngitis,76
1,Colorado,2,30_39,2015,Strep pharyngitis,68
1,Colorado,2,30_39,2016,Strep pharyngitis,65
1,Colorado,2,30_39,2017,Strep pharyngitis,52
1,Colorado,2,30_39,2018,Strep pharyngitis,48
1,Colorado,2,40_49,2010,Strep pharyngitis,40
1,Colorado,2,40_49,2011,Strep pharyngitis,53
1,Colorado,2,40_49,2012,Strep pharyngitis,37
1,Colorado,2,40_49,2013,Strep pharyngitis,44
1,Colorado,2,40_49,2014,Strep pharyngitis,38
1,Colorado,2,40_49,2015,Strep pharyngitis,40
1,Colorado,2,40_49,2016,Strep pharyngitis,37
1,Colorado,2,40_49,2017,Strep pharyngitis,37
1,Colorado,2,40_49,2018,Strep pharyngitis,26
1,Colorado,2,50_59,2010,Strep pharyngitis,13
1,Colorado,2,50_59,2011,Strep pharyngitis,26
1,Colorado,2,50_59,2012,Strep pharyngitis,19
1,Colorado,2,50_59,2013,Strep pharyngitis,15
1,Colorado,2,50_59,2014,Strep pharyngitis,22
1,Colorado,2,50_59,2015,Strep pharyngitis,10
1,Colorado,2,50_59,2016,Strep pharyngitis,17
1,Colorado,2,50_59,2017,Strep pharyngitis,17
1,Colorado,2,50_59,2018,Strep pharyngitis,11
1,Colorado,2,60_69,2010,Strep pharyngitis,2
1,Colorado,2,60_69,2011,Strep pharyngitis,11
1,Colorado,2,60_69,2012,Strep pharyngitis,3
1,Colorado,2,60_69,2013,Strep pharyngitis,6
1,Colorado,2,60_69,2014,Strep pharyngitis,8
1,Colorado,2,60_69,2015,Strep pharyngitis,2
1,Colorado,2,60_69,2016,Strep pharyngitis,2
1,Colorado,2,60_69,2017,Strep pharyngitis,5
1,Colorado,2,60_69,2018,Strep pharyngitis,3
1,Connecticut,1,00_04,2010,Strep pharyngitis,81
1,Connecticut,1,00_04,2011,Strep pharyngitis,99
1,Connecticut,1,00_04,2012,Strep pharyngitis,61
1,Connecticut,1,00_04,2013,Strep pharyngitis,61
1,Connecticut,1,00_04,2014,Strep pharyngitis,60
1,Connecticut,1,00_04,2015,Strep pharyngitis,23
1,Connecticut,1,00_04,2016,Strep pharyngitis,38
1,Connecticut,1,00_04,2017,Strep pharyngitis,37
1,Connecticut,1,00_04,2018,Strep pharyngitis,41
1,Connecticut,1,05_09,2010,Strep pharyngitis,320
1,Connecticut,1,05_09,2011,Strep pharyngitis,357
1,Connecticut,1,05_09,2012,Strep pharyngitis,189
1,Connecticut,1,05_09,2013,Strep pharyngitis,216
1,Connecticut,1,05_09,2014,Strep pharyngitis,232
1,Connecticut,1,05_09,2015,Strep pharyngitis,82
1,Connecticut,1,05_09,2016,Strep pharyngitis,93
1,Connecticut,1,05_09,2017,Strep pharyngitis,105
1,Connecticut,1,05_09,2018,Strep pharyngitis,130
1,Connecticut,1,10_19,2010,Strep pharyngitis,213
1,Connecticut,1,10_19,2011,Strep pharyngitis,240
1,Connecticut,1,10_19,2012,Strep pharyngitis,181
1,Connecticut,1,10_19,2013,Strep pharyngitis,172
1,Connecticut,1,10_19,2014,Strep pharyngitis,125
1,Connecticut,1,10_19,2015,Strep pharyngitis,48
1,Connecticut,1,10_19,2016,Strep pharyngitis,74
1,Connecticut,1,10_19,2017,Strep pharyngitis,71
1,Connecticut,1,10_19,2018,Strep pharyngitis,73
1,Connecticut,1,20_29,2010,Strep pharyngitis,22
1,Connecticut,1,20_29,2011,Strep pharyngitis,39
1,Connecticut,1,20_29,2012,Strep pharyngitis,37
1,Connecticut,1,20_29,2013,Strep pharyngitis,40
1,Connecticut,1,20_29,2014,Strep pharyngitis,53
1,Connecticut,1,20_29,2015,Strep pharyngitis,18
1,Connecticut,1,20_29,2016,Strep pharyngitis,14
1,Connecticut,1,20_29,2017,Strep pharyngitis,13
1,Connecticut,1,20_29,2018,Strep pharyngitis,10
1,Connecticut,1,30_39,2010,Strep pharyngitis,46
1,Connecticut,1,30_39,2011,Strep pharyngitis,43
1,Connecticut,1,30_39,2012,Strep pharyngitis,29
1,Connecticut,1,30_39,2013,Strep pharyngitis,30
1,Connecticut,1,30_39,2014,Strep pharyngitis,39
1,Connecticut,1,30_39,2015,Strep pharyngitis,13
1,Connecticut,1,30_39,2016,Strep pharyngitis,17
1,Connecticut,1,30_39,2017,Strep pharyngitis,16
1,Connecticut,1,30_39,2018,Strep pharyngitis,18
1,Connecticut,1,40_49,2010,Strep pharyngitis,42
1,Connecticut,1,40_49,2011,Strep pharyngitis,52
1,Connecticut,1,40_49,2012,Strep pharyngitis,25
1,Connecticut,1,40_49,2013,Strep pharyngitis,23
1,Connecticut,1,40_49,2014,Strep pharyngitis,26
1,Connecticut,1,40_49,2015,Strep pharyngitis,16
1,Connecticut,1,40_49,2016,Strep pharyngitis,11
1,Connecticut,1,40_49,2017,Strep pharyngitis,19
1,Connecticut,1,40_49,2018,Strep pharyngitis,16
1,Connecticut,1,50_59,2010,Strep pharyngitis,8
1,Connecticut,1,50_59,2011,Strep pharyngitis,16
1,Connecticut,1,50_59,2012,Strep pharyngitis,7
1,Connecticut,1,50_59,2013,Strep pharyngitis,18
1,Connecticut,1,50_59,2014,Strep pharyngitis,14
1,Connecticut,1,50_59,2015,Strep pharyngitis,9
1,Connecticut,1,50_59,2016,Strep pharyngitis,4
1,Connecticut,1,50_59,2017,Strep pharyngitis,4
1,Connecticut,1,50_59,2018,Strep pharyngitis,5
1,Connecticut,1,60_69,2010,Strep pharyngitis,2
1,Connecticut,1,60_69,2011,Strep pharyngitis,1
1,Connecticut,1,60_69,2012,Strep pharyngitis,4
1,Connecticut,1,60_69,2013,Strep pharyngitis,2
1,Connecticut,1,60_69,2014,Strep pharyngitis,7
1,Connecticut,1,60_69,2015,NA,0
1,Connecticut,1,60_69,2016,Strep pharyngitis,1
1,Connecticut,1,60_69,2017,Strep pharyngitis,2
1,Connecticut,1,60_69,2018,Strep pharyngitis,2
1,Connecticut,2,00_04,2010,Strep pharyngitis,82
1,Connecticut,2,00_04,2011,Strep pharyngitis,80
1,Connecticut,2,00_04,2012,Strep pharyngitis,50
1,Connecticut,2,00_04,2013,Strep pharyngitis,50
1,Connecticut,2,00_04,2014,Strep pharyngitis,40
1,Connecticut,2,00_04,2015,Strep pharyngitis,26
1,Connecticut,2,00_04,2016,Strep pharyngitis,16
1,Connecticut,2,00_04,2017,Strep pharyngitis,37
1,Connecticut,2,00_04,2018,Strep pharyngitis,34
1,Connecticut,2,05_09,2010,Strep pharyngitis,280
1,Connecticut,2,05_09,2011,Strep pharyngitis,322
1,Connecticut,2,05_09,2012,Strep pharyngitis,221
1,Connecticut,2,05_09,2013,Strep pharyngitis,200
1,Connecticut,2,05_09,2014,Strep pharyngitis,207
1,Connecticut,2,05_09,2015,Strep pharyngitis,65
1,Connecticut,2,05_09,2016,Strep pharyngitis,101
1,Connecticut,2,05_09,2017,Strep pharyngitis,118
1,Connecticut,2,05_09,2018,Strep pharyngitis,120
1,Connecticut,2,10_19,2010,Strep pharyngitis,248
1,Connecticut,2,10_19,2011,Strep pharyngitis,256
1,Connecticut,2,10_19,2012,Strep pharyngitis,152
1,Connecticut,2,10_19,2013,Strep pharyngitis,188
1,Connecticut,2,10_19,2014,Strep pharyngitis,171
1,Connecticut,2,10_19,2015,Strep pharyngitis,75
1,Connecticut,2,10_19,2016,Strep pharyngitis,68
1,Connecticut,2,10_19,2017,Strep pharyngitis,91
1,Connecticut,2,10_19,2018,Strep pharyngitis,77
1,Connecticut,2,20_29,2010,Strep pharyngitis,63
1,Connecticut,2,20_29,2011,Strep pharyngitis,78
1,Connecticut,2,20_29,2012,Strep pharyngitis,66
1,Connecticut,2,20_29,2013,Strep pharyngitis,74
1,Connecticut,2,20_29,2014,Strep pharyngitis,69
1,Connecticut,2,20_29,2015,Strep pharyngitis,29
1,Connecticut,2,20_29,2016,Strep pharyngitis,32
1,Connecticut,2,20_29,2017,Strep pharyngitis,34
1,Connecticut,2,20_29,2018,Strep pharyngitis,25
1,Connecticut,2,30_39,2010,Strep pharyngitis,85
1,Connecticut,2,30_39,2011,Strep pharyngitis,88
1,Connecticut,2,30_39,2012,Strep pharyngitis,71
1,Connecticut,2,30_39,2013,Strep pharyngitis,56
1,Connecticut,2,30_39,2014,Strep pharyngitis,79
1,Connecticut,2,30_39,2015,Strep pharyngitis,21
1,Connecticut,2,30_39,2016,Strep pharyngitis,24
1,Connecticut,2,30_39,2017,Strep pharyngitis,32
1,Connecticut,2,30_39,2018,Strep pharyngitis,32
1,Connecticut,2,40_49,2010,Strep pharyngitis,80
1,Connecticut,2,40_49,2011,Strep pharyngitis,79
1,Connecticut,2,40_49,2012,Strep pharyngitis,51
1,Connecticut,2,40_49,2013,Strep pharyngitis,58
1,Connecticut,2,40_49,2014,Strep pharyngitis,60
1,Connecticut,2,40_49,2015,Strep pharyngitis,22
1,Connecticut,2,40_49,2016,Strep pharyngitis,15
1,Connecticut,2,40_49,2017,Strep pharyngitis,20
1,Connecticut,2,40_49,2018,Strep pharyngitis,26
1,Connecticut,2,50_59,2010,Strep pharyngitis,24
1,Connecticut,2,50_59,2011,Strep pharyngitis,26
1,Connecticut,2,50_59,2012,Strep pharyngitis,27
1,Connecticut,2,50_59,2013,Strep pharyngitis,33
1,Connecticut,2,50_59,2014,Strep pharyngitis,25
1,Connecticut,2,50_59,2015,Strep pharyngitis,12
1,Connecticut,2,50_59,2016,Strep pharyngitis,4
1,Connecticut,2,50_59,2017,Strep pharyngitis,18
1,Connecticut,2,50_59,2018,Strep pharyngitis,9
1,Connecticut,2,60_69,2010,Strep pharyngitis,4
1,Connecticut,2,60_69,2011,Strep pharyngitis,14
1,Connecticut,2,60_69,2012,Strep pharyngitis,7
1,Connecticut,2,60_69,2013,Strep pharyngitis,9
1,Connecticut,2,60_69,2014,Strep pharyngitis,2
1,Connecticut,2,60_69,2015,Strep pharyngitis,2
1,Connecticut,2,60_69,2016,Strep pharyngitis,2
1,Connecticut,2,60_69,2017,Strep pharyngitis,3
1,Connecticut,2,60_69,2018,Strep pharyngitis,1
1,Delaware,1,00_04,2010,Strep pharyngitis,18
1,Delaware,1,00_04,2011,Strep pharyngitis,35
1,Delaware,1,00_04,2012,Strep pharyngitis,17
1,Delaware,1,00_04,2013,Strep pharyngitis,25
1,Delaware,1,00_04,2014,Strep pharyngitis,17
